id,nni,first_name,last_name,full_name,gender,birth_date,ethnicity,phone,email,wilaya_id,wilaya_name,moughataa_id,moughataa_name,profile_type,kyc_level,status,device_type,registration_date,last_login,created_at,updated_at
185,8314991971,Yahya,Ould Ahmedou,Yahya Ould Ahmedou,M,1983-02-14,MAURE,+22234601937,,14,Inchiri,52,,STANDARD,,ACTIVE,ANDROID,2022-10-29,2023-08-25T01:32:49.835Z,2022-10-29T02:40:38.926Z,2023-08-25T01:32:49.835Z
5869,9102824310,Hamadi,Ould Saad,Hamadi Ould Saad,M,1991-01-17,MAURE,+22223597302,,2,Nouakchott-Ouest,6,,DORMANT,,ACTIVE,IOS,2024-04-20,2024-06-29T13:13:48.451Z,2024-04-20T08:16:19.454Z,2024-06-29T13:13:48.451Z
9661,8507899556,Sidi Ahmed,Ould Messoud,Sidi Ahmed Ould Messoud,M,1985-12-25,MAURE,+22247874551,,7,Gorgol,26,,DORMANT,,ACTIVE,ANDROID,2024-12-03,2024-12-19T03:05:32.129Z,2024-12-03T02:40:53.783Z,2024-12-19T03:05:32.129Z
8910,6715396861,Yacine,Diallo,Yacine Diallo,F,1967-06-03,WOLOF,+22224860089,,15,Tiris Zemmour,54,,ACTIVE,,ACTIVE,IOS,2024-07-06,2024-10-31T22:03:50.401Z,2024-07-06T09:16:30.155Z,2024-10-31T22:03:50.401Z
8269,9201503819,Khadija,Mint Nagi,Khadija Mint Nagi,F,1992-06-20,MAURE,+22222028033,khadija.mintnagi373@hotmail.fr,1,Nouakchott-Nord,2,,STANDARD,,ACTIVE,IOS,2022-05-30,2024-01-01T17:15:12.961Z,2022-05-30T19:16:16.948Z,2024-01-01T17:15:12.961Z
8023,8202536567,Zahra,Mint Eleya,Zahra Mint Eleya,F,1982-08-26,MAURE,+22233839141,zahra.minteleya74@outlook.com,2,Nouakchott-Ouest,5,,PREMIUM,,ACTIVE,USSD,2024-05-26,2024-11-02T12:28:37.518Z,2024-05-26T06:24:41.902Z,2024-11-02T12:28:37.518Z
5170,7304113458,Naha,Dia,Naha Dia,F,1973-05-28,PEUL,+22248716538,,4,Dakhlet Nouadhibou,10,,STANDARD,,BLOCKED,ANDROID,2023-10-28,2024-03-09T09:10:13.259Z,2023-10-28T14:07:31.143Z,2024-03-09T09:10:13.259Z
3331,6804276081,Tiémoko,Dramé,Tiémoko Dramé,M,1968-10-28,WOLOF,+22237014359,,4,Dakhlet Nouadhibou,10,,PREMIUM,,ACTIVE,USSD,2024-05-18,2024-12-20T07:39:50.067Z,2024-05-18T15:29:10.579Z,2024-12-20T07:39:50.067Z
2285,6204755414,Jemila,Mint Mokhtar,Jemila Mint Mokhtar,F,1962-02-18,MAURE,+22235692651,jemila.mintmokhtar95@hotmail.fr,4,Dakhlet Nouadhibou,10,,OCCASIONAL,,ACTIVE,ANDROID,2022-07-21,2023-03-24T20:45:42.135Z,2022-07-21T09:17:37.504Z,2023-03-24T20:45:42.135Z
8528,9612270940,Demba,Kouyaté,Demba Kouyaté,M,1996-05-11,WOLOF,+22246129603,demba.kouyaté179@outlook.com,12,Adrar,48,,ACTIVE,,ACTIVE,ANDROID,2024-10-29,2024-12-14T12:43:23.597Z,2024-10-29T11:10:57.306Z,2024-12-14T12:43:23.597Z
9513,8212372993,Safiya,Anne,Safiya Anne,F,1982-06-13,SONINKE,+22224082290,safiya.anne120@hotmail.fr,12,Adrar,48,,ACTIVE,,ACTIVE,USSD,2022-05-19,2023-05-12T01:52:55.502Z,2022-05-19T04:54:16.710Z,2023-05-12T01:52:55.502Z
648,9005244699,Halima,Mint Ahmedou,Halima Mint Ahmedou,F,1990-07-10,MAURE,+22249741557,halima.mintahmedou751@gmail.com,5,Trarza,13,,STANDARD,,ACTIVE,IOS,2023-12-18,2024-01-10T15:04:04.883Z,2023-12-18T06:27:16.133Z,2024-01-10T15:04:04.883Z
9362,7802915327,Nouh,Sow,Nouh Sow,M,1978-12-16,WOLOF,+22232314853,,2,Nouakchott-Ouest,6,,DORMANT,,ACTIVE,WEB,2023-02-28,2024-05-08T10:26:35.358Z,2023-02-28T05:50:59.015Z,2024-05-08T10:26:35.358Z
9399,8202953436,Taleb,Ould Abeih,Taleb Ould Abeih,M,1982-03-20,MAURE,+22225211739,taleb.ouldabeih689@gmail.com,2,Nouakchott-Ouest,4,,STANDARD,,ACTIVE,ANDROID,2022-04-15,2024-06-21T19:34:50.558Z,2022-04-15T22:59:19.208Z,2024-06-21T19:34:50.558Z
2475,9806382321,Noura,Mint Ahmed,Noura Mint Ahmed,F,1998-02-25,MAURE,+22222422786,,6,Brakna,17,,OCCASIONAL,,ACTIVE,ANDROID,2023-01-07,2024-11-17T13:54:11.765Z,2023-01-07T22:46:16.484Z,2024-11-17T13:54:11.765Z
6905,0001003004,Mahmoud,Ould Cheikh,Mahmoud Ould Cheikh,M,2000-12-17,MAURE,+22224061180,,1,Nouakchott-Nord,2,,STANDARD,,ACTIVE,IOS,2024-10-20,2024-12-01T02:53:13.748Z,2024-10-20T16:22:27.607Z,2024-12-01T02:53:13.748Z
7774,9204623882,Aïssata,Wade,Aïssata Wade,F,1992-10-14,PEUL,+22233089712,,4,Dakhlet Nouadhibou,10,,STANDARD,,PENDING_KYC,ANDROID,2024-07-09,2024-07-26T05:45:27.544Z,2024-07-09T04:59:27.421Z,2024-07-26T05:45:27.544Z
5864,9014624646,Mohamed Salem,Ould Ethmane,Mohamed Salem Ould Ethmane,M,1990-02-10,MAURE,+22235494005,,14,Inchiri,52,,OCCASIONAL,,ACTIVE,ANDROID,2022-12-26,2023-10-24T12:00:48.072Z,2022-12-26T20:22:05.584Z,2023-10-24T12:00:48.072Z
4472,7204978445,Ibrahima,Bathily,Ibrahima Bathily,M,1972-07-09,PEUL,+22244206160,,4,Dakhlet Nouadhibou,10,,STANDARD,,ACTIVE,ANDROID,2023-03-20,2024-11-02T04:54:00.613Z,2023-03-20T11:02:59.797Z,2024-11-02T04:54:00.613Z
5786,7303820643,Codou,Sissoko,Codou Sissoko,F,1973-02-04,SONINKE,+22233081367,,3,Nouakchott-Sud,8,,STANDARD,,ACTIVE,USSD,2024-09-09,2024-10-19T15:03:19.450Z,2024-09-09T13:29:31.684Z,2024-10-19T15:03:19.450Z
5856,6702126093,Zakaria,Ould Khatri,Zakaria Ould Khatri,M,1967-06-01,MAURE,+22224262506,zakaria.ouldkhatri234@hotmail.fr,2,Nouakchott-Ouest,5,,STANDARD,,ACTIVE,ANDROID,2023-09-10,2023-10-22T13:28:24.939Z,2023-09-10T03:17:26.245Z,2023-10-22T13:28:24.939Z
7062,7402113121,Cheikh,Touré,Cheikh Touré,M,1974-08-23,PEUL,+22223221243,cheikh.touré311@hotmail.fr,2,Nouakchott-Ouest,6,,STANDARD,,BLOCKED,ANDROID,2024-05-19,2024-09-26T23:30:56.135Z,2024-05-19T11:42:53.609Z,2024-09-26T23:30:56.135Z
9946,7401432179,Abdel Kader,Ould Mokhtar,Abdel Kader Ould Mokhtar,M,1974-10-25,MAURE,+22233741306,,1,Nouakchott-Nord,2,,DORMANT,,ACTIVE,ANDROID,2023-04-16,2024-11-05T12:13:25.329Z,2023-04-16T14:51:46.561Z,2024-11-05T12:13:25.329Z
5270,7111010595,Coumba,Kouyaté,Coumba Kouyaté,F,1971-04-15,SONINKE,+22222121099,,11,Hodh El Gharbi,44,,STANDARD,,ACTIVE,ANDROID,2024-03-15,2024-09-27T20:20:49.104Z,2024-03-15T05:29:50.980Z,2024-09-27T20:20:49.104Z
1688,8604170354,Fallou,Wane,Fallou Wane,M,1986-06-27,PEUL,+22225040056,fallou.wane966@gmail.com,4,Dakhlet Nouadhibou,10,,ACTIVE,,ACTIVE,ANDROID,2023-09-24,2024-10-17T01:48:21.049Z,2023-09-24T16:16:16.040Z,2024-10-17T01:48:21.049Z
8375,8505403533,Souleymane,Ould Maloum,Souleymane Ould Maloum,M,1985-11-24,MAURE,+22222729085,souleymane.ouldmaloum211@outlook.com,5,Trarza,11,,STANDARD,,ACTIVE,ANDROID,2022-08-14,2023-07-23T18:03:42.163Z,2022-08-14T07:15:36.277Z,2023-07-23T18:03:42.163Z
6855,8701738251,Maguette,Wade,Maguette Wade,F,1987-08-23,PEUL,+22222450215,,1,Nouakchott-Nord,3,,OCCASIONAL,,ACTIVE,IOS,2022-09-01,2023-07-16T00:23:26.106Z,2022-09-01T14:02:23.034Z,2023-07-16T00:23:26.106Z
8911,6902632637,Jiddou,Ould Ethmane,Jiddou Ould Ethmane,M,1969-05-11,MAURE,+22225664392,jiddou.ouldethmane574@outlook.com,2,Nouakchott-Ouest,6,,STANDARD,,ACTIVE,ANDROID,2024-07-06,2024-07-22T07:58:30.641Z,2024-07-06T02:01:46.608Z,2024-07-22T07:58:30.641Z
62,8401204694,Meymouna,Mint Soufi,Meymouna Mint Soufi,F,1984-06-15,MAURE,+22248391346,meymouna.mintsoufi191@hotmail.fr,1,Nouakchott-Nord,3,,STANDARD,,ACTIVE,ANDROID,2022-11-02,2023-05-14T22:28:58.907Z,2022-11-02T02:18:13.252Z,2023-05-14T22:28:58.907Z
5314,8304163588,Mbareck,Ould Hadrami,Mbareck Ould Hadrami,M,1983-07-12,MAURE,+22225167905,,4,Dakhlet Nouadhibou,10,,STANDARD,,ACTIVE,WEB,2022-10-24,2024-05-20T20:05:42.602Z,2022-10-24T14:26:04.660Z,2024-05-20T20:05:42.602Z
6825,8413210829,Dramane,Baldé,Dramane Baldé,M,1984-06-26,WOLOF,+22232697371,,13,Tagant,49,,STANDARD,,ACTIVE,IOS,2024-07-03,2024-11-25T08:17:47.876Z,2024-07-03T10:26:53.684Z,2024-11-25T08:17:47.876Z
7002,9403102414,Maimouna,Diallo,Maimouna Diallo,F,1994-12-03,WOLOF,+22223300069,,3,Nouakchott-Sud,9,,PREMIUM,,ACTIVE,WEB,2023-05-12,2024-08-31T15:30:16.028Z,2023-05-12T01:05:55.324Z,2024-08-31T15:30:16.028Z
4070,0101249771,Coumba,Diallo,Coumba Diallo,F,2001-01-16,SONINKE,+22223088265,,1,Nouakchott-Nord,2,,STANDARD,,BLOCKED,ANDROID,2022-08-27,2024-07-11T21:12:55.332Z,2022-08-27T04:49:35.635Z,2024-07-11T21:12:55.332Z
9108,9402071801,Sadio,Thiam,Sadio Thiam,M,1994-07-26,WOLOF,+22224168093,,2,Nouakchott-Ouest,4,,STANDARD,,ACTIVE,WEB,2023-12-21,2024-09-29T03:26:42.519Z,2023-12-21T01:55:56.259Z,2024-09-29T03:26:42.519Z
3190,6104861084,Penda,Mbow,Penda Mbow,F,1961-04-10,PEUL,+22225844261,,4,Dakhlet Nouadhibou,10,,ACTIVE,,ACTIVE,USSD,2024-04-27,2024-05-09T15:59:00.762Z,2024-04-27T15:56:53.132Z,2024-05-09T15:59:00.762Z
5189,0002563411,Vatma,Sakho,Vatma Sakho,F,2000-02-07,SONINKE,+22236088929,,2,Nouakchott-Ouest,4,,STANDARD,,ACTIVE,ANDROID,2024-03-16,2024-08-01T22:37:25.934Z,2024-03-16T15:25:27.732Z,2024-08-01T22:37:25.934Z
3152,0302829745,Mohamed Salem,Camara,Mohamed Salem Camara,M,2003-01-09,PEUL,+22244491954,,2,Nouakchott-Ouest,5,,STANDARD,,ACTIVE,ANDROID,2022-11-13,2024-11-29T01:08:27.292Z,2022-11-13T09:17:33.441Z,2024-11-29T01:08:27.292Z
8748,7603312091,Anta,Thiam,Anta Thiam,F,1976-05-05,SONINKE,+22224176763,,3,Nouakchott-Sud,8,,STANDARD,,ACTIVE,ANDROID,2023-04-26,2024-01-10T16:57:49.013Z,2023-04-26T17:33:02.740Z,2024-01-10T16:57:49.013Z
1932,6508452392,Kadiatou,Fall,Kadiatou Fall,F,1965-05-06,WOLOF,+22237585201,,8,Guidimaka,29,,ACTIVE,,SUSPENDED,ANDROID,2022-11-08,2023-05-13T10:34:21.009Z,2022-11-08T05:41:22.393Z,2023-05-13T10:34:21.009Z
5075,8201758034,Abdellahi,Sow,Abdellahi Sow,M,1982-02-28,WOLOF,+22225135586,abdellahi.sow134@yahoo.fr,1,Nouakchott-Nord,3,,STANDARD,,ACTIVE,ANDROID,2024-01-23,2024-06-02T05:59:39.773Z,2024-01-23T07:19:10.573Z,2024-06-02T05:59:39.773Z
6021,8502489994,Mohamed,Ould Bouha,Mohamed Ould Bouha,M,1985-05-22,MAURE,+22235660554,mohamed.ouldbouha419@outlook.com,2,Nouakchott-Ouest,6,,ACTIVE,,ACTIVE,USSD,2023-10-17,2024-03-08T12:24:33.301Z,2023-10-17T07:29:33.844Z,2024-03-08T12:24:33.301Z
6283,6601230097,Mohamed,Ould Habiboullah,Mohamed Ould Habiboullah,M,1966-06-27,MAURE,+22232572760,mohamed.ouldhabiboullah971@yahoo.fr,1,Nouakchott-Nord,3,,STANDARD,,ACTIVE,ANDROID,2022-02-18,2024-07-26T13:05:47.779Z,2022-02-18T21:02:26.298Z,2024-07-26T13:05:47.779Z
2706,6310790006,Zakaria,Ould Ahmedou,Zakaria Ould Ahmedou,M,1963-03-09,MAURE,+22225458332,zakaria.ouldahmedou84@hotmail.fr,10,Hodh Ech Chargui,40,,STANDARD,,ACTIVE,USSD,2023-10-09,2024-04-30T23:09:33.838Z,2023-10-09T20:22:36.755Z,2024-04-30T23:09:33.838Z
3400,7406317200,Abdel Aziz,Ould Taleb,Abdel Aziz Ould Taleb,M,1974-03-06,MAURE,+22248704217,abdelaziz.ouldtaleb104@yahoo.fr,6,Brakna,20,,ACTIVE,,ACTIVE,ANDROID,2023-05-06,2024-11-13T11:58:05.837Z,2023-05-06T21:27:43.037Z,2024-11-13T11:58:05.837Z
2827,7102522111,Cheikhna,Dramé,Cheikhna Dramé,M,1971-03-26,PEUL,+22243679495,,2,Nouakchott-Ouest,6,,DORMANT,,ACTIVE,API,2023-07-13,2024-09-25T04:09:02.258Z,2023-07-13T18:57:49.985Z,2024-09-25T04:09:02.258Z
5853,6503125945,Abdel Rahman,Sy,Abdel Rahman Sy,M,1965-04-01,PEUL,+22246894363,abdelrahman.sy116@gmail.com,3,Nouakchott-Sud,8,,STANDARD,,ACTIVE,ANDROID,2023-07-06,2024-07-06T20:43:22.480Z,2023-07-06T15:14:18.057Z,2024-07-06T20:43:22.480Z
6266,6103074056,Ghalia,Kanouté,Ghalia Kanouté,F,1961-08-13,SONINKE,+22236008036,,3,Nouakchott-Sud,9,,OCCASIONAL,,PENDING_KYC,IOS,2023-05-20,2024-03-07T18:52:31.575Z,2023-05-20T15:55:38.950Z,2024-03-07T18:52:31.575Z
7057,9701469983,Safiya,Ly,Safiya Ly,F,1997-08-22,WOLOF,+22225343198,safiya.ly797@yahoo.fr,1,Nouakchott-Nord,3,,STANDARD,,ACTIVE,IOS,2023-09-22,2024-07-20T05:21:57.659Z,2023-09-22T00:38:25.485Z,2024-07-20T05:21:57.659Z
6806,0202995715,Fatima,Mint Soufi,Fatima Mint Soufi,F,2002-01-05,MAURE,+22222382407,fatima.mintsoufi466@outlook.com,2,Nouakchott-Ouest,5,,STANDARD,,ACTIVE,IOS,2024-10-18,2024-12-16T12:49:31.192Z,2024-10-18T11:36:40.963Z,2024-12-16T12:49:31.192Z
9744,8211129396,Haby,Thiam,Haby Thiam,F,1982-11-04,PEUL,+22225741304,haby.thiam91@outlook.com,11,Hodh El Gharbi,44,,STANDARD,,ACTIVE,USSD,2023-12-08,2024-09-11T16:31:59.148Z,2023-12-08T17:08:17.928Z,2024-09-11T16:31:59.148Z
2180,6301064842,Ndèye,Sow,Ndèye Sow,F,1963-07-04,PEUL,+22222402908,ndèye.sow82@hotmail.fr,1,Nouakchott-Nord,3,,DORMANT,,ACTIVE,ANDROID,2024-02-23,2024-06-18T00:27:25.995Z,2024-02-23T09:55:26.035Z,2024-06-18T00:27:25.995Z
5844,9101792425,Hawa,Kane,Hawa Kane,F,1991-04-09,PEUL,+22224402628,,1,Nouakchott-Nord,1,,STANDARD,,ACTIVE,WEB,2022-08-14,2023-06-06T01:44:05.119Z,2022-08-14T21:37:37.884Z,2023-06-06T01:44:05.119Z
8242,9701625695,Youssouf,Ould El Ghassem,Youssouf Ould El Ghassem,M,1997-12-09,MAURE,+22224753300,,1,Nouakchott-Nord,1,,ACTIVE,,ACTIVE,ANDROID,2024-01-22,2024-05-16T03:48:04.417Z,2024-01-22T20:49:28.762Z,2024-05-16T03:48:04.417Z
1757,9002346273,Maloum,Ould Ahmed,Maloum Ould Ahmed,M,1990-08-16,MAURE,+22222625073,,2,Nouakchott-Ouest,6,,OCCASIONAL,,ACTIVE,ANDROID,2024-01-29,2024-06-02T22:12:02.481Z,2024-01-29T10:52:20.276Z,2024-06-02T22:12:02.481Z
3294,8504801129,Tamba,Sy,Tamba Sy,M,1985-03-06,PEUL,+22223911430,,4,Dakhlet Nouadhibou,10,,STANDARD,,ACTIVE,ANDROID,2022-02-23,2024-04-27T04:00:12.376Z,2022-02-23T04:23:43.826Z,2024-04-27T04:00:12.376Z
8792,8003502862,Zahra,Mint Hamoud,Zahra Mint Hamoud,F,1980-06-10,MAURE,+22222364145,,3,Nouakchott-Sud,8,,STANDARD,,ACTIVE,ANDROID,2023-02-23,2023-11-19T06:00:23.849Z,2023-02-23T17:40:49.786Z,2023-11-19T06:00:23.849Z
4623,6403727908,Ténin,Sow,Ténin Sow,F,1964-05-03,WOLOF,+22233221927,,3,Nouakchott-Sud,8,,OCCASIONAL,,ACTIVE,WEB,2024-05-13,2024-07-20T13:25:13.537Z,2024-05-13T16:03:36.128Z,2024-07-20T13:25:13.537Z
263,9502580469,Youssouf,Ould Nenni,Youssouf Ould Nenni,M,1995-02-26,MAURE,+22223406031,youssouf.ouldnenni412@yahoo.fr,2,Nouakchott-Ouest,4,,OCCASIONAL,,ACTIVE,API,2024-01-23,2024-04-17T07:42:30.109Z,2024-01-23T21:10:22.563Z,2024-04-17T07:42:30.109Z
9580,9401604622,Dialika,Fall,Dialika Fall,F,1994-02-21,WOLOF,+22223292838,,1,Nouakchott-Nord,3,,STANDARD,,ACTIVE,IOS,2022-05-13,2023-05-14T14:18:33.065Z,2022-05-13T06:30:08.289Z,2023-05-14T14:18:33.065Z
8113,7302378640,Dialika,Touré,Dialika Touré,F,1973-05-01,PEUL,+22242452333,,2,Nouakchott-Ouest,5,,STANDARD,,ACTIVE,ANDROID,2024-08-02,2024-10-04T01:23:40.222Z,2024-08-02T00:55:09.756Z,2024-10-04T01:23:40.222Z
7621,9502216847,Nagi,Ould Lemrabott,Nagi Ould Lemrabott,M,1995-03-01,MAURE,+22224333513,,2,Nouakchott-Ouest,4,,STANDARD,,ACTIVE,ANDROID,2022-11-14,2023-07-21T15:08:59.172Z,2022-11-14T18:03:17.540Z,2023-07-21T15:08:59.172Z
8743,8601283738,Fodé,Ba,Fodé Ba,M,1986-11-12,PEUL,+22222717086,,1,Nouakchott-Nord,1,,OCCASIONAL,,ACTIVE,USSD,2024-03-13,2024-03-24T02:08:01.701Z,2024-03-13T05:48:51.860Z,2024-03-24T02:08:01.701Z
6456,8004466176,Minetou,Cissé,Minetou Cissé,F,1980-09-25,PEUL,+22237661733,,4,Dakhlet Nouadhibou,10,,DORMANT,,ACTIVE,ANDROID,2023-01-18,2023-09-26T06:45:07.084Z,2023-01-18T09:28:50.372Z,2023-09-26T06:45:07.084Z
3630,0001086397,Abdel Aziz,Ould Vadel,Abdel Aziz Ould Vadel,M,2000-01-09,MAURE,+22223423070,abdelaziz.ouldvadel685@yahoo.fr,1,Nouakchott-Nord,1,,ACTIVE,,INACTIVE,ANDROID,2023-09-20,2023-09-24T05:59:42.285Z,2023-09-20T23:46:08.233Z,2023-09-24T05:59:42.285Z
2545,9101168668,Moustapha,Doucouré,Moustapha Doucouré,M,1991-10-09,PEUL,+22233241087,,1,Nouakchott-Nord,3,,ACTIVE,,ACTIVE,ANDROID,2023-08-04,2024-03-16T04:06:41.941Z,2023-08-04T03:06:56.712Z,2024-03-16T04:06:41.941Z
1674,8506721009,Jemila,Mint Jiddou,Jemila Mint Jiddou,F,1985-12-15,MAURE,+22223529786,,6,Brakna,17,,OCCASIONAL,,ACTIVE,ANDROID,2023-07-27,2024-07-26T08:22:30.140Z,2023-07-27T02:38:49.317Z,2024-07-26T08:22:30.140Z
6919,7106033314,Khadija,Kouyaté,Khadija Kouyaté,F,1971-01-22,SONINKE,+22224493953,,6,Brakna,17,,ACTIVE,,SUSPENDED,USSD,2022-07-21,2024-01-25T23:32:12.012Z,2022-07-21T03:48:26.640Z,2024-01-25T23:32:12.012Z
8614,0204256650,Leila,Kanouté,Leila Kanouté,F,2002-04-03,PEUL,+22237283273,,4,Dakhlet Nouadhibou,10,,DORMANT,,ACTIVE,ANDROID,2024-11-26,2024-12-24T07:17:45.745Z,2024-11-26T10:33:38.952Z,2024-12-24T07:17:45.745Z
9579,7512455403,Haby,Bah,Haby Bah,F,1975-12-08,PEUL,+22236584117,,12,Adrar,46,,STANDARD,,ACTIVE,IOS,2023-04-30,2023-12-18T07:17:58.818Z,2023-04-30T18:07:42.804Z,2023-12-18T07:17:58.818Z
1574,9103184196,Souleymane,Diop,Souleymane Diop,M,1991-02-14,SONINKE,+22222733265,,3,Nouakchott-Sud,8,,ACTIVE,,ACTIVE,IOS,2024-02-07,2024-10-05T01:18:09.658Z,2024-02-07T22:24:32.490Z,2024-10-05T01:18:09.658Z
5211,0202710732,Maimouna,Sow,Maimouna Sow,F,2002-03-26,SONINKE,+22224920929,,2,Nouakchott-Ouest,5,,OCCASIONAL,,ACTIVE,ANDROID,2022-04-13,2022-12-29T05:01:43.893Z,2022-04-13T04:22:43.130Z,2022-12-29T05:01:43.893Z
8262,8301479596,Boubacar,Ould Wedadi,Boubacar Ould Wedadi,M,1983-07-19,MAURE,+22224286546,boubacar.ouldwedadi250@outlook.com,1,Nouakchott-Nord,2,,STANDARD,,ACTIVE,ANDROID,2024-08-17,2024-08-24T02:26:29.682Z,2024-08-17T14:59:03.364Z,2024-08-24T02:26:29.682Z
2812,6512666574,Tiémoko,Niang,Tiémoko Niang,M,1965-02-09,WOLOF,+22235298412,,12,Adrar,45,,STANDARD,,ACTIVE,IOS,2023-10-21,2023-12-11T02:20:02.179Z,2023-10-21T06:09:37.055Z,2023-12-11T02:20:02.179Z
7609,6104847617,Saadbouh,Ould Limam,Saadbouh Ould Limam,M,1961-03-19,MAURE,+22232699345,,4,Dakhlet Nouadhibou,10,,STANDARD,,INACTIVE,IOS,2022-03-07,2023-01-22T04:03:53.053Z,2022-03-07T14:12:27.557Z,2023-01-22T04:03:53.053Z
2071,9702328663,Moussa,Barry,Moussa Barry,M,1997-05-24,SONINKE,+22225916122,moussa.barry850@gmail.com,2,Nouakchott-Ouest,5,,STANDARD,,ACTIVE,USSD,2024-01-16,2024-05-16T14:06:26.088Z,2024-01-16T05:28:36.815Z,2024-05-16T14:06:26.088Z
3646,6202759292,Ousmane,Fofana,Ousmane Fofana,M,1962-10-02,PEUL,+22225806334,ousmane.fofana755@outlook.com,2,Nouakchott-Ouest,4,,STANDARD,,BLOCKED,USSD,2023-10-04,2024-06-09T09:44:39.453Z,2023-10-04T23:30:36.555Z,2024-06-09T09:44:39.453Z
873,9505417999,Ibou,Touré,Ibou Touré,M,1995-12-17,PEUL,+22225390365,,5,Trarza,13,,STANDARD,,ACTIVE,ANDROID,2023-08-31,2024-09-15T20:07:04.294Z,2023-08-31T06:15:32.771Z,2024-09-15T20:07:04.294Z
3183,8601765418,Saadbouh,Mbow,Saadbouh Mbow,M,1986-09-14,WOLOF,+22222973920,saadbouh.mbow11@outlook.com,1,Nouakchott-Nord,2,,ACTIVE,,ACTIVE,ANDROID,2022-11-09,2024-08-27T19:03:13.674Z,2022-11-09T04:35:14.410Z,2024-08-27T19:03:13.674Z
8215,7701000049,Yacoub,Diop,Yacoub Diop,M,1977-11-13,PEUL,+22233712208,yacoub.diop968@yahoo.fr,1,Nouakchott-Nord,3,,ACTIVE,,ACTIVE,ANDROID,2024-07-06,2024-12-12T02:30:51.701Z,2024-07-06T23:03:22.748Z,2024-12-12T02:30:51.701Z
2789,7702540050,Habiboullah,Ould Khalil,Habiboullah Ould Khalil,M,1977-05-02,MAURE,+22236178853,,2,Nouakchott-Ouest,6,,ACTIVE,,ACTIVE,ANDROID,2022-03-15,2023-05-14T03:12:18.206Z,2022-03-15T09:53:55.769Z,2023-05-14T03:12:18.206Z
7524,9615748437,Saidou,Sall,Saidou Sall,M,1996-01-17,PEUL,+22224757971,saidou.sall484@hotmail.fr,15,Tiris Zemmour,55,,OCCASIONAL,,ACTIVE,IOS,2023-08-18,2023-09-01T20:50:48.109Z,2023-08-18T05:06:05.830Z,2023-09-01T20:50:48.109Z
8450,7104458986,Soueidatt,Ould Bouha,Soueidatt Ould Bouha,M,1971-04-08,MAURE,+22235328919,soueidatt.ouldbouha427@hotmail.fr,4,Dakhlet Nouadhibou,10,,STANDARD,,ACTIVE,ANDROID,2024-12-16,2024-12-16T08:04:30.779Z,2024-12-16T07:09:24.287Z,2024-12-16T08:04:30.779Z
5388,8003340198,Wedadi,Ould Isselmou,Wedadi Ould Isselmou,M,1980-12-08,MAURE,+22246183079,,3,Nouakchott-Sud,8,,ACTIVE,,ACTIVE,ANDROID,2023-08-04,2024-06-27T13:40:29.110Z,2023-08-04T18:51:01.233Z,2024-06-27T13:40:29.110Z
4647,0506426542,Mohamed Salem,Diop,Mohamed Salem Diop,M,2005-06-08,PEUL,+22224813166,mohamedsalem.diop943@yahoo.fr,6,Brakna,19,,STANDARD,,ACTIVE,ANDROID,2022-12-30,2023-07-04T12:31:37.369Z,2022-12-30T19:30:28.977Z,2023-07-04T12:31:37.369Z
1568,9015310920,Oumar,Thiam,Oumar Thiam,M,1990-01-21,SONINKE,+22223199414,,15,Tiris Zemmour,54,,OCCASIONAL,,BLOCKED,ANDROID,2022-09-30,2024-05-20T12:03:23.905Z,2022-09-30T08:35:54.816Z,2024-05-20T12:03:23.905Z
6288,8602049032,Sory,Dia,Sory Dia,M,1986-07-16,WOLOF,+22241565577,,2,Nouakchott-Ouest,4,,STANDARD,,ACTIVE,ANDROID,2022-08-05,2022-09-16T18:29:17.234Z,2022-08-05T05:17:38.819Z,2022-09-16T18:29:17.234Z
9223,6604058098,Safiya,Mint Horma,Safiya Mint Horma,F,1966-06-19,MAURE,+22249968823,,4,Dakhlet Nouadhibou,10,,DORMANT,,ACTIVE,ANDROID,2022-11-18,2024-02-18T00:45:27.119Z,2022-11-18T09:30:28.576Z,2024-02-18T00:45:27.119Z
3591,0306408124,Ahmed Salem,Barry,Ahmed Salem Barry,M,2003-04-09,PEUL,+22224066918,,6,Brakna,21,,ACTIVE,,ACTIVE,ANDROID,2024-04-03,2024-08-13T10:11:25.277Z,2024-04-03T07:27:42.323Z,2024-08-13T10:11:25.277Z
6732,7904190808,Ténin,Ly,Ténin Ly,F,1979-10-18,PEUL,+22243276289,,4,Dakhlet Nouadhibou,10,,OCCASIONAL,,ACTIVE,ANDROID,2024-09-29,2024-11-22T22:52:30.657Z,2024-09-29T20:38:44.393Z,2024-11-22T22:52:30.657Z
3154,7602861527,Néné,Ndiaye,Néné Ndiaye,F,1976-11-04,SONINKE,+22242788886,néné.ndiaye89@gmail.com,2,Nouakchott-Ouest,4,,ACTIVE,,ACTIVE,ANDROID,2022-07-28,2023-08-22T15:33:30.005Z,2022-07-28T18:56:02.584Z,2023-08-22T15:33:30.005Z
5278,9615133626,Demba,Bah,Demba Bah,M,1996-06-15,WOLOF,+22233661959,demba.bah314@yahoo.fr,15,Tiris Zemmour,54,,STANDARD,,ACTIVE,API,2022-10-24,2023-09-03T01:18:12.784Z,2022-10-24T00:12:08.014Z,2023-09-03T01:18:12.784Z
