id,user_id,account_number,account_type,account_type_label,currency,balance,available_balance,daily_limit,monthly_limit,status,is_primary,opened_date,last_activity,created_at,updated_at
5657,5148,NS536339402,SAVINGS,,MRU,30880,33000,500000,15000000,ACTIVE,true,2022-09-26,2024-06-02T08:29:55.595Z,2022-09-26T00:58:47.456Z,2024-06-02T08:29:55.595Z
5663,5154,NC803683281,CORPORATE,,MRU,27000,27000,500000,15000000,ACTIVE,true,2023-03-20,2024-11-05T01:56:57.424Z,2023-03-20T07:37:52.513Z,2024-11-05T01:56:57.424Z
5666,5157,NA687623262,AGENT,,MRU,4500,4500,500000,15000000,ACTIVE,true,2023-06-11,2024-03-21T03:14:41.738Z,2023-06-11T12:58:49.109Z,2024-03-21T03:14:41.738Z
5680,5170,NA425966739,AGENT,,MRU,73600,36000,500000,15000000,ACTIVE,true,2023-10-28,2024-09-30T11:28:41.689Z,2023-10-28T14:07:31.143Z,2024-09-30T11:28:41.689Z
5687,5177,NW607103556,WALLET,,MRU,18000,18000,500000,15000000,ACTIVE,true,2022-04-01,2023-10-14T09:47:38.790Z,2022-04-01T14:33:11.193Z,2023-10-14T09:47:38.790Z
5699,5189,NS792421579,SAVINGS,,MRU,39000,39000,500000,15000000,ACTIVE,true,2024-03-16,2024-03-20T11:37:22.466Z,2024-03-16T15:25:27.732Z,2024-03-20T11:37:22.466Z
5707,5196,NW038864970,WALLET,,MRU,21000,21000,500000,15000000,ACTIVE,true,2022-10-20,2024-10-19T13:27:16.483Z,2022-10-20T06:29:49.396Z,2024-10-19T13:27:16.483Z
5709,5198,NW602506280,WALLET,,MRU,156000,16000,500000,15000000,ACTIVE,true,2024-11-07,2024-11-15T18:24:46.843Z,2024-11-07T19:28:02.798Z,2024-11-15T18:24:46.843Z
5723,5209,NM373370051,MERCHANT,,MRU,8400,8400,500000,15000000,ACTIVE,true,2023-06-06,2024-11-24T04:56:00.274Z,2023-06-06T15:58:04.475Z,2024-11-24T04:56:00.274Z
5725,5211,NM745089412,MERCHANT,,MRU,2400,2400,500000,15000000,ACTIVE,true,2022-04-13,2023-03-03T05:47:13.103Z,2022-04-13T04:22:43.130Z,2023-03-03T05:47:13.103Z
5747,5231,NW662051171,WALLET,,MRU,27000,27000,500000,15000000,ACTIVE,true,2023-08-11,2024-09-04T23:29:25.194Z,2023-08-11T15:05:40.932Z,2024-09-04T23:29:25.194Z
5762,5244,NM851703405,MERCHANT,,MRU,137775,16000,500000,15000000,ACTIVE,true,2023-02-10,2023-12-27T23:46:28.971Z,2023-02-10T03:56:18.507Z,2023-12-27T23:46:28.971Z
5774,5256,NW569819212,WALLET,,MRU,57000,30000,500000,15000000,ACTIVE,true,2024-10-04,2024-12-06T15:33:18.793Z,2024-10-04T11:29:50.540Z,2024-12-06T15:33:18.793Z
5790,5270,NW482914950,WALLET,,MRU,42000,42000,500000,15000000,ACTIVE,true,2024-03-15,2024-07-28T19:58:30.351Z,2024-03-15T05:29:50.980Z,2024-07-28T19:58:30.351Z
5793,5273,NW911297560,WALLET,,MRU,7400,7400,500000,15000000,FROZEN,true,2024-12-08,2024-12-27T02:47:36.126Z,2024-12-08T21:37:33.943Z,2024-12-27T02:47:36.126Z
5800,5278,NM257022142,MERCHANT,,MRU,167142,5400,500000,15000000,ACTIVE,true,2022-10-24,2023-04-13T07:02:48.537Z,2022-10-24T00:12:08.014Z,2023-04-13T07:02:48.537Z
5802,5280,NC377071857,CORPORATE,,MRU,1054,4100,500000,15000000,ACTIVE,true,2023-03-17,2024-09-23T03:11:40.675Z,2023-03-17T05:46:04.692Z,2024-09-23T03:11:40.675Z
5834,5307,NC775974393,CORPORATE,,MRU,4850,31000,500000,15000000,ACTIVE,true,2022-08-12,2022-11-20T16:54:03.606Z,2022-08-12T21:21:46.667Z,2022-11-20T16:54:03.606Z
5835,5308,NW414147377,WALLET,,MRU,231000,174000,500000,15000000,ACTIVE,true,2024-12-23,2024-12-27T21:05:54.623Z,2024-12-23T10:50:52.155Z,2024-12-27T21:05:54.623Z
5836,5308,NW246571928,WALLET,,MRU,480000,480000,500000,15000000,ACTIVE,false,2024-12-23,2024-12-30T06:26:47.038Z,2024-12-23T10:50:52.155Z,2024-12-30T06:26:47.038Z
5837,5308,NW671004560,WALLET,,MRU,3003200,316000,500000,15000000,ACTIVE,false,2024-12-23,2024-12-24T00:59:40.836Z,2024-12-23T10:50:52.155Z,2024-12-24T00:59:40.836Z
5842,5311,NM520851850,MERCHANT,,MRU,1658400,36000,500000,15000000,ACTIVE,true,2024-01-20,2024-07-22T14:47:05.567Z,2024-01-20T19:07:54.708Z,2024-07-22T14:47:05.567Z
5845,5314,NM655697346,MERCHANT,,MRU,400,49000,500000,15000000,ACTIVE,true,2022-10-24,2024-12-05T05:23:31.887Z,2022-10-24T14:26:04.660Z,2024-12-05T05:23:31.887Z
5855,5323,NW155981570,WALLET,,MRU,9200,9200,500000,15000000,DORMANT,true,2023-03-31,2024-08-07T04:45:18.834Z,2023-03-31T11:22:59.550Z,2024-08-07T04:45:18.834Z
5863,5331,NW509569078,WALLET,,MRU,100,11000,500000,15000000,ACTIVE,true,2024-01-22,2024-09-15T01:59:42.840Z,2024-01-22T13:23:53.902Z,2024-09-15T01:59:42.840Z
5872,5339,NC192454338,CORPORATE,,MRU,3200,3200,500000,15000000,ACTIVE,true,2024-04-14,2024-10-29T12:14:59.596Z,2024-04-14T12:36:28.139Z,2024-10-29T12:14:59.596Z
5880,5347,NA693199541,AGENT,,MRU,18000,18000,500000,15000000,ACTIVE,true,2023-04-25,2024-04-19T03:00:38.866Z,2023-04-25T03:29:21.646Z,2024-04-19T03:00:38.866Z
5899,5364,NW081663399,WALLET,,MRU,46000,46000,500000,15000000,ACTIVE,true,2023-01-22,2023-03-21T17:19:11.785Z,2023-01-22T01:26:27.059Z,2023-03-21T17:19:11.785Z
5917,5382,NW631940245,WALLET,,MRU,38000,38000,500000,15000000,DORMANT,true,2023-12-27,2024-10-12T01:54:26.402Z,2023-12-27T05:51:39.341Z,2024-10-12T01:54:26.402Z
5928,5388,NC922100663,CORPORATE,,MRU,54000,46000,500000,15000000,ACTIVE,true,2023-08-04,2024-08-16T15:25:37.209Z,2023-08-04T18:51:01.233Z,2024-08-16T15:25:37.209Z
5936,5396,NW494005203,WALLET,,MRU,260,90000,500000,15000000,ACTIVE,true,2022-04-29,2024-08-19T17:06:20.907Z,2022-04-29T23:34:18.533Z,2024-08-19T17:06:20.907Z
5937,5396,NS122123599,SAVINGS,,MRU,294256,217000,500000,15000000,ACTIVE,false,2022-04-29,2024-11-25T14:17:11.658Z,2022-04-29T23:34:18.533Z,2024-11-25T14:17:11.658Z
5938,5396,NS369645357,SAVINGS,,MRU,325000,372000,500000,15000000,ACTIVE,false,2022-04-29,2023-02-20T22:36:37.846Z,2022-04-29T23:34:18.533Z,2023-02-20T22:36:37.846Z
5941,5399,NW760695994,WALLET,,MRU,185500,36000,500000,15000000,ACTIVE,true,2023-01-05,2024-04-12T13:06:02.335Z,2023-01-05T22:37:08.461Z,2024-04-12T13:06:02.335Z
5942,5400,NA979923844,AGENT,,MRU,108200,3100,500000,15000000,ACTIVE,true,2023-10-25,2024-02-02T16:26:52.903Z,2023-10-25T09:01:32.991Z,2024-02-02T16:26:52.903Z
5943,5401,NW599077582,WALLET,,MRU,8550,18000,500000,15000000,ACTIVE,true,2023-12-15,2024-08-08T19:17:34.399Z,2023-12-15T12:34:30.684Z,2024-08-08T19:17:34.399Z
5948,5405,NW879891038,WALLET,,MRU,45000,45000,500000,15000000,ACTIVE,true,2023-08-04,2024-02-15T18:41:18.349Z,2023-08-04T02:16:51.084Z,2024-02-15T18:41:18.349Z
5952,5409,NW946018130,WALLET,,MRU,9400,9400,500000,15000000,ACTIVE,true,2023-10-08,2024-07-12T08:38:44.051Z,2023-10-08T10:29:54.814Z,2024-07-12T08:38:44.051Z
5956,5413,NM935038209,MERCHANT,,MRU,3900,3900,500000,15000000,ACTIVE,true,2024-09-22,2024-10-03T14:20:36.934Z,2024-09-22T16:51:26.903Z,2024-10-03T14:20:36.934Z
5976,5432,NW202917814,WALLET,,MRU,54200,15000,500000,15000000,ACTIVE,true,2024-10-29,2024-11-14T15:01:27.871Z,2024-10-29T03:04:29.447Z,2024-11-14T15:01:27.871Z
6021,5475,NW784888267,WALLET,,MRU,300,1900,500000,15000000,ACTIVE,true,2023-11-28,2024-02-14T14:59:16.254Z,2023-11-28T13:51:58.374Z,2024-02-14T14:59:16.254Z
6034,5487,NM645396709,MERCHANT,,MRU,14000,14000,500000,15000000,DORMANT,true,2022-04-23,2024-01-26T09:11:35.636Z,2022-04-23T03:21:54.171Z,2024-01-26T09:11:35.636Z
6040,5493,NW868351936,WALLET,,MRU,13120,1600,500000,15000000,ACTIVE,true,2022-03-02,2023-12-01T00:34:34.308Z,2022-03-02T09:35:36.486Z,2023-12-01T00:34:34.308Z
6042,5495,NM563410759,MERCHANT,,MRU,1400,40000,500000,15000000,ACTIVE,true,2023-05-03,2023-06-26T03:19:21.377Z,2023-05-03T01:49:51.175Z,2023-06-26T03:19:21.377Z
6054,5505,NW335974693,WALLET,,MRU,49000,49000,500000,15000000,CLOSED,true,2024-12-30,2024-12-30T19:46:35.246Z,2024-12-30T12:35:02.456Z,2024-12-30T19:46:35.246Z
6059,5510,NW313539087,WALLET,,MRU,380100,4100,500000,15000000,ACTIVE,true,2024-04-10,2024-06-30T23:45:09.127Z,2024-04-10T13:46:15.907Z,2024-06-30T23:45:09.127Z
6063,5514,NW198755860,WALLET,,MRU,9100,9100,500000,15000000,FROZEN,true,2023-04-10,2024-02-04T10:16:18.132Z,2023-04-10T02:59:55.919Z,2024-02-04T10:16:18.132Z
6066,5517,NW601104643,WALLET,,MRU,112,19000,500000,15000000,ACTIVE,true,2024-07-05,2024-08-30T11:39:00.466Z,2024-07-05T16:09:43.247Z,2024-08-30T11:39:00.466Z
6091,5539,NW884945631,WALLET,,MRU,47350,24000,500000,15000000,ACTIVE,true,2024-06-24,2024-11-21T00:41:51.890Z,2024-06-24T14:52:23.657Z,2024-11-21T00:41:51.890Z
6106,5554,NW032529264,WALLET,,MRU,3900,42000,500000,15000000,ACTIVE,true,2022-08-05,2022-10-12T00:11:32.636Z,2022-08-05T17:35:03.011Z,2022-10-12T00:11:32.636Z
6132,5577,NW735993743,WALLET,,MRU,1000,19000,500000,15000000,ACTIVE,true,2023-05-12,2023-09-12T11:12:51.627Z,2023-05-12T20:29:15.810Z,2023-09-12T11:12:51.627Z
6145,5588,NW137798190,WALLET,,MRU,26000,26000,500000,15000000,ACTIVE,true,2024-04-01,2024-07-30T05:54:53.923Z,2024-04-01T15:19:23.814Z,2024-07-30T05:54:53.923Z
6148,5591,NS118818640,SAVINGS,,MRU,794000,29000,500000,15000000,ACTIVE,true,2023-12-21,2024-01-23T00:57:19.540Z,2023-12-21T21:00:54.305Z,2024-01-23T00:57:19.540Z
6151,5594,NS403786063,SAVINGS,,MRU,47000,21000,500000,15000000,ACTIVE,true,2022-07-14,2023-03-16T09:53:17.926Z,2022-07-14T20:27:27.816Z,2023-03-16T09:53:17.926Z
6155,5597,NS017955303,SAVINGS,,MRU,512000,17000,500000,15000000,ACTIVE,true,2023-01-19,2023-08-17T12:33:14.077Z,2023-01-19T15:49:53.113Z,2023-08-17T12:33:14.077Z
6163,5602,NW533516794,WALLET,,MRU,441144,2400,500000,15000000,ACTIVE,true,2022-08-25,2023-01-04T00:53:02.891Z,2022-08-25T00:03:17.977Z,2023-01-04T00:53:02.891Z
6167,5606,NC781959534,CORPORATE,,MRU,4745,22000,500000,15000000,ACTIVE,true,2022-07-24,2023-11-03T03:55:13.690Z,2022-07-24T05:40:56.753Z,2023-11-03T03:55:13.690Z
6168,5607,NM206289291,MERCHANT,,MRU,21000,21000,500000,15000000,FROZEN,true,2022-08-23,2023-04-17T10:06:23.275Z,2022-08-23T00:54:30.241Z,2023-04-17T10:06:23.275Z
6171,5610,NM461449384,MERCHANT,,MRU,101200,30000,500000,15000000,ACTIVE,true,2022-09-07,2024-09-02T12:55:00.385Z,2022-09-07T02:37:25.725Z,2024-09-02T12:55:00.385Z
6184,5621,NW786760837,WALLET,,MRU,88,20000,500000,15000000,ACTIVE,true,2024-08-06,2024-10-08T07:55:14.072Z,2024-08-06T16:28:02.119Z,2024-10-08T07:55:14.072Z
6191,5627,NW909181118,WALLET,,MRU,0,29000,500000,15000000,ACTIVE,true,2024-01-20,2024-08-07T03:18:01.145Z,2024-01-20T13:00:03.363Z,2024-08-07T03:18:01.145Z
6212,5644,NW328669190,WALLET,,MRU,45000,45000,500000,15000000,ACTIVE,true,2023-10-19,2024-11-24T05:06:44.723Z,2023-10-19T10:01:53.000Z,2024-11-24T05:06:44.723Z
6215,5647,NA343198061,AGENT,,MRU,7375,40000,500000,15000000,ACTIVE,true,2023-04-18,2023-12-30T20:06:46.098Z,2023-04-18T11:00:04.451Z,2023-12-30T20:06:46.098Z
6226,5655,NA717273116,AGENT,,MRU,13000,13000,500000,15000000,ACTIVE,true,2022-05-13,2023-07-25T16:38:41.658Z,2022-05-13T13:37:23.530Z,2023-07-25T16:38:41.658Z
6246,5674,NS836285591,SAVINGS,,MRU,26000,26000,500000,15000000,CLOSED,true,2023-07-06,2023-07-19T19:51:34.865Z,2023-07-06T16:21:24.358Z,2023-07-19T19:51:34.865Z
6247,5675,NA946971893,AGENT,,MRU,36000,36000,500000,15000000,ACTIVE,true,2023-06-01,2023-12-24T09:48:32.896Z,2023-06-01T04:49:52.291Z,2023-12-24T09:48:32.896Z
6365,5783,NS063745617,SAVINGS,,MRU,110000,29000,500000,15000000,ACTIVE,true,2024-01-02,2024-02-20T08:51:30.184Z,2024-01-02T10:28:43.616Z,2024-02-20T08:51:30.184Z
6366,5784,NS169573426,SAVINGS,,MRU,198,45000,500000,15000000,ACTIVE,true,2024-04-14,2024-11-25T23:40:31.165Z,2024-04-14T15:13:14.118Z,2024-11-25T23:40:31.165Z
6368,5786,NS507218361,SAVINGS,,MRU,775,17000,500000,15000000,ACTIVE,true,2024-09-09,2024-10-20T15:26:52.723Z,2024-09-09T13:29:31.684Z,2024-10-20T15:26:52.723Z
6376,5794,NM178464412,MERCHANT,,MRU,23000,23000,500000,15000000,ACTIVE,true,2024-07-19,2024-10-01T14:18:12.989Z,2024-07-19T00:25:31.857Z,2024-10-01T14:18:12.989Z
6379,5797,NC408882141,CORPORATE,,MRU,3800,3800,500000,15000000,ACTIVE,true,2023-12-09,2024-05-18T10:31:41.999Z,2023-12-09T05:18:22.273Z,2024-05-18T10:31:41.999Z
6386,5802,NW936839372,WALLET,,MRU,1700,1700,500000,15000000,ACTIVE,true,2023-11-21,2024-09-03T15:56:33.893Z,2023-11-21T21:54:35.646Z,2024-09-03T15:56:33.893Z
6402,5818,NW729346394,WALLET,,MRU,1425,42000,500000,15000000,ACTIVE,true,2024-04-12,2024-04-12T02:06:55.095Z,2024-04-12T01:25:10.004Z,2024-04-12T02:06:55.095Z
6405,5821,NW309768676,WALLET,,MRU,11000,11000,500000,15000000,ACTIVE,true,2024-05-25,2024-11-26T14:40:36.730Z,2024-05-25T09:51:05.854Z,2024-11-26T14:40:36.730Z
6411,5827,NW392895579,WALLET,,MRU,160,25000,500000,15000000,ACTIVE,true,2023-09-22,2024-02-18T00:03:37.437Z,2023-09-22T03:11:28.368Z,2024-02-18T00:03:37.437Z
6429,5844,NW173220485,WALLET,,MRU,244,14000,500000,15000000,ACTIVE,true,2022-08-14,2024-12-16T23:54:11.455Z,2022-08-14T21:37:37.884Z,2024-12-16T23:54:11.455Z
6437,5851,NW329365283,WALLET,,MRU,67428,17000,500000,15000000,ACTIVE,true,2024-11-14,2024-12-13T07:58:18.334Z,2024-11-14T16:02:23.884Z,2024-12-13T07:58:18.334Z
6439,5853,NW679846048,WALLET,,MRU,805,14000,500000,15000000,ACTIVE,true,2023-07-06,2024-10-11T13:18:06.824Z,2023-07-06T15:14:18.057Z,2024-10-11T13:18:06.824Z
6442,5856,NM015426874,MERCHANT,,MRU,814000,24000,500000,15000000,ACTIVE,true,2023-09-10,2024-01-11T16:12:26.752Z,2023-09-10T03:17:26.245Z,2024-01-11T16:12:26.752Z
6453,5864,NA917695522,AGENT,,MRU,2900,2900,500000,15000000,ACTIVE,true,2022-12-26,2024-10-18T13:54:02.140Z,2022-12-26T20:22:05.584Z,2024-10-18T13:54:02.140Z
6459,5869,NW556795358,WALLET,,MRU,1275,36000,500000,15000000,ACTIVE,true,2024-04-20,2024-05-27T13:41:12.664Z,2024-04-20T08:16:19.454Z,2024-05-27T13:41:12.664Z
6479,5887,NW466161012,WALLET,,MRU,376950,20000,500000,15000000,ACTIVE,true,2022-06-06,2022-06-22T05:54:37.158Z,2022-06-06T21:12:17.772Z,2022-06-22T05:54:37.158Z
6481,5889,NW178733825,WALLET,,MRU,1600,21000,500000,15000000,ACTIVE,true,2023-12-06,2024-09-14T03:05:12.429Z,2023-12-06T13:10:38.491Z,2024-09-14T03:05:12.429Z
6482,5890,NW520378947,WALLET,,MRU,744655,15000,500000,15000000,ACTIVE,true,2024-02-21,2024-09-16T08:42:36.010Z,2024-02-21T00:02:08.334Z,2024-09-16T08:42:36.010Z
6484,5892,NS920609116,SAVINGS,,MRU,492100,23000,500000,15000000,ACTIVE,true,2022-07-12,2024-10-28T12:28:13.704Z,2022-07-12T00:45:15.663Z,2024-10-28T12:28:13.704Z
6495,5901,NS672816306,SAVINGS,,MRU,47800,46000,500000,15000000,ACTIVE,true,2024-06-14,2024-07-19T13:54:34.064Z,2024-06-14T14:35:31.919Z,2024-07-19T13:54:34.064Z
6498,5904,NW264678478,WALLET,,MRU,4525,39000,500000,15000000,ACTIVE,true,2024-06-17,2024-11-19T07:37:35.092Z,2024-06-17T21:55:28.574Z,2024-11-19T07:37:35.092Z
6502,5908,NA183706522,AGENT,,MRU,14000,14000,500000,15000000,ACTIVE,true,2022-06-10,2023-02-24T19:49:51.097Z,2022-06-10T01:37:14.467Z,2023-02-24T19:49:51.097Z
6503,5909,NW871076703,WALLET,,MRU,2950,9000,500000,15000000,ACTIVE,true,2022-07-02,2023-11-04T15:24:35.336Z,2022-07-02T14:41:12.902Z,2023-11-04T15:24:35.336Z
6517,5922,NM799868584,MERCHANT,,MRU,37000,37000,500000,15000000,ACTIVE,true,2022-03-03,2023-08-20T05:12:08.472Z,2022-03-03T16:20:08.996Z,2023-08-20T05:12:08.472Z
6537,5940,NW071646571,WALLET,,MRU,49000,49000,500000,15000000,ACTIVE,true,2024-02-05,2024-09-08T20:13:53.040Z,2024-02-05T14:10:52.210Z,2024-09-08T20:13:53.040Z
6542,5945,NW130013585,WALLET,,MRU,476000,476000,500000,15000000,ACTIVE,true,2022-03-25,2024-01-23T06:11:56.644Z,2022-03-25T00:10:33.547Z,2024-01-23T06:11:56.644Z
6543,5945,NS713274240,SAVINGS,,MRU,99000,99000,500000,15000000,ACTIVE,false,2022-03-25,2023-07-28T07:12:52.720Z,2022-03-25T00:10:33.547Z,2023-07-28T07:12:52.720Z
6544,5945,NW580054402,WALLET,,MRU,248000,248000,500000,15000000,FROZEN,false,2022-03-25,2024-08-04T11:59:49.222Z,2022-03-25T00:10:33.547Z,2024-08-04T11:59:49.222Z
6564,5962,NW022671937,WALLET,,MRU,1031600,1018000,500000,15000000,ACTIVE,true,2022-03-16,2024-07-03T05:59:40.535Z,2022-03-16T21:58:54.709Z,2024-07-03T05:59:40.535Z
6565,5962,NS818495989,SAVINGS,,MRU,191650,243000,500000,15000000,ACTIVE,false,2022-03-16,2022-10-11T10:41:53.404Z,2022-03-16T21:58:54.709Z,2022-10-11T10:41:53.404Z
6568,5965,NW022320032,WALLET,,MRU,9300,9300,500000,15000000,ACTIVE,true,2023-09-03,2023-09-08T05:50:45.533Z,2023-09-03T08:28:57.579Z,2023-09-08T05:50:45.533Z
6588,5984,NM777070045,MERCHANT,,MRU,42300,15000,500000,15000000,ACTIVE,true,2023-02-04,2024-04-17T23:33:23.068Z,2023-02-04T14:27:30.265Z,2024-04-17T23:33:23.068Z
6603,5999,NW072764158,WALLET,,MRU,20000,20000,500000,15000000,FROZEN,true,2022-01-27,2024-10-05T22:50:37.761Z,2022-01-27T21:55:52.032Z,2024-10-05T22:50:37.761Z
6609,6005,NA652016997,AGENT,,MRU,43000,43000,500000,15000000,ACTIVE,true,2023-04-04,2024-10-10T18:03:38.446Z,2023-04-04T08:02:13.729Z,2024-10-10T18:03:38.446Z
6615,6011,NS657066703,SAVINGS,,MRU,38600,18000,500000,15000000,ACTIVE,true,2022-05-19,2022-05-25T09:18:11.394Z,2022-05-19T13:04:07.575Z,2022-05-25T09:18:11.394Z
6627,6021,NM192592859,MERCHANT,,MRU,664000,15000,500000,15000000,ACTIVE,true,2023-10-17,2024-04-29T11:52:34.921Z,2023-10-17T07:29:33.844Z,2024-04-29T11:52:34.921Z
6628,6022,NM581112027,MERCHANT,,MRU,125000,45000,500000,15000000,ACTIVE,true,2022-06-04,2024-09-24T01:13:47.139Z,2022-06-04T07:47:12.412Z,2024-09-24T01:13:47.139Z
6640,6033,NC856338739,CORPORATE,,MRU,223800,6000,500000,15000000,ACTIVE,true,2022-11-13,2023-03-19T21:26:35.682Z,2022-11-13T11:52:52.014Z,2023-03-19T21:26:35.682Z
6649,6041,NW855642229,WALLET,,MRU,1842325,1922000,500000,15000000,ACTIVE,true,2022-06-24,2023-06-15T11:24:45.826Z,2022-06-24T19:03:02.058Z,2023-06-15T11:24:45.826Z
6650,6041,NS239331960,SAVINGS,,MRU,427,97000,500000,15000000,ACTIVE,false,2022-06-24,2024-08-20T01:34:55.081Z,2022-06-24T19:03:02.058Z,2024-08-20T01:34:55.081Z
6668,6058,NM060742497,MERCHANT,,MRU,12000,12000,500000,15000000,DORMANT,true,2022-12-26,2024-06-07T23:00:42.465Z,2022-12-26T21:25:34.780Z,2024-06-07T23:00:42.465Z
6678,6068,NS289449572,SAVINGS,,MRU,25000,25000,500000,15000000,CLOSED,true,2024-06-07,2024-11-21T09:58:09.144Z,2024-06-07T15:15:31.961Z,2024-11-21T09:58:09.144Z
6709,6095,NW354007840,WALLET,,MRU,916850,14000,500000,15000000,ACTIVE,true,2022-12-16,2023-08-21T01:57:45.233Z,2022-12-16T04:21:45.979Z,2023-08-21T01:57:45.233Z
6714,6100,NW043979287,WALLET,,MRU,1450,8300,500000,15000000,ACTIVE,true,2023-01-27,2024-05-24T22:18:44.214Z,2023-01-27T19:37:46.364Z,2024-05-24T22:18:44.214Z
6715,6101,NW481260299,WALLET,,MRU,43000,43000,500000,15000000,ACTIVE,true,2023-03-09,2024-11-07T22:19:53.967Z,2023-03-09T12:44:14.451Z,2024-11-07T22:19:53.967Z
6731,6115,NW884206414,WALLET,,MRU,24500,6100,500000,15000000,ACTIVE,true,2022-09-16,2023-08-28T18:01:13.908Z,2022-09-16T07:46:55.620Z,2023-08-28T18:01:13.908Z
6734,6118,NS734187394,SAVINGS,,MRU,450,20000,500000,15000000,ACTIVE,true,2023-11-01,2023-11-08T22:10:33.653Z,2023-11-01T15:42:42.773Z,2023-11-08T22:10:33.653Z
6735,6119,NM037409424,MERCHANT,,MRU,10250,12000,500000,15000000,ACTIVE,true,2024-01-10,2024-12-27T19:39:25.649Z,2024-01-10T08:50:06.716Z,2024-12-27T19:39:25.649Z
6740,6124,NM326698541,MERCHANT,,MRU,24905,48000,500000,15000000,ACTIVE,true,2023-07-14,2023-10-08T16:26:54.452Z,2023-07-14T05:33:21.419Z,2023-10-08T16:26:54.452Z
6741,6125,NW395701468,WALLET,,MRU,54200,1200,500000,15000000,ACTIVE,true,2022-10-06,2024-05-07T12:09:13.976Z,2022-10-06T16:01:21.849Z,2024-05-07T12:09:13.976Z
6743,6127,NW041040778,WALLET,,MRU,60163,12000,500000,15000000,ACTIVE,true,2022-05-17,2023-08-05T22:49:14.560Z,2022-05-17T01:32:08.844Z,2023-08-05T22:49:14.560Z
6749,6133,NW657145977,WALLET,,MRU,6700,6700,500000,15000000,ACTIVE,true,2023-02-28,2023-08-15T04:36:15.427Z,2023-02-28T09:50:16.103Z,2023-08-15T04:36:15.427Z
6756,6139,NW637872338,WALLET,,MRU,14000,14000,500000,15000000,ACTIVE,true,2024-12-25,2024-12-28T06:54:34.692Z,2024-12-25T10:50:33.451Z,2024-12-28T06:54:34.692Z
6761,6144,NW183353304,WALLET,,MRU,2950,13000,500000,15000000,ACTIVE,true,2023-10-15,2024-04-24T12:55:14.820Z,2023-10-15T07:38:08.787Z,2024-04-24T12:55:14.820Z
6762,6145,NM931755543,MERCHANT,,MRU,2750,40000,500000,15000000,ACTIVE,true,2024-08-08,2024-12-04T00:41:42.583Z,2024-08-08T15:35:11.524Z,2024-12-04T00:41:42.583Z
6802,6180,NS333532717,SAVINGS,,MRU,17000,17000,500000,15000000,ACTIVE,true,2023-04-07,2023-06-13T09:19:33.376Z,2023-04-07T19:02:59.394Z,2023-06-13T09:19:33.376Z
6808,6186,NM118091821,MERCHANT,,MRU,2225,17000,500000,15000000,ACTIVE,true,2023-10-28,2024-11-06T03:00:08.666Z,2023-10-28T08:27:26.146Z,2024-11-06T03:00:08.666Z
6859,6234,NA512461662,AGENT,,MRU,42000,42000,500000,15000000,ACTIVE,true,2022-12-04,2024-07-24T02:35:33.164Z,2022-12-04T03:42:39.567Z,2024-07-24T02:35:33.164Z
6874,6247,NC828787327,CORPORATE,,MRU,91500,16000,500000,15000000,ACTIVE,true,2022-08-08,2023-04-27T11:49:05.595Z,2022-08-08T02:36:50.499Z,2023-04-27T11:49:05.595Z
6891,6263,NW390082478,WALLET,,MRU,15875,4300,500000,15000000,ACTIVE,true,2024-07-25,2024-10-12T20:13:44.912Z,2024-07-25T19:33:35.919Z,2024-10-12T20:13:44.912Z
6894,6266,NW501814484,WALLET,,MRU,13000,13000,500000,15000000,FROZEN,true,2023-05-20,2024-08-08T06:18:44.525Z,2023-05-20T15:55:38.950Z,2024-08-08T06:18:44.525Z
6911,6283,NM014314413,MERCHANT,,MRU,4750,35000,500000,15000000,ACTIVE,true,2022-02-18,2024-01-30T05:52:21.819Z,2022-02-18T21:02:26.298Z,2024-01-30T05:52:21.819Z
6916,6288,NW872617721,WALLET,,MRU,3550,41000,500000,15000000,ACTIVE,true,2022-08-05,2022-08-10T03:04:47.049Z,2022-08-05T05:17:38.819Z,2022-08-10T03:04:47.049Z
6921,6291,NS318665743,SAVINGS,,MRU,1550,11000,500000,15000000,ACTIVE,true,2024-02-19,2024-08-04T21:52:33.546Z,2024-02-19T20:53:00.587Z,2024-08-04T21:52:33.546Z
6926,6296,NM371114731,MERCHANT,,MRU,45000,45000,500000,15000000,ACTIVE,true,2024-03-13,2024-06-04T23:01:32.237Z,2024-03-13T16:00:30.969Z,2024-06-04T23:01:32.237Z
6927,6297,NW256346136,WALLET,,MRU,23000,23000,500000,15000000,ACTIVE,true,2024-06-02,2024-08-25T17:32:20.100Z,2024-06-02T15:40:44.881Z,2024-08-25T17:32:20.100Z
6929,6299,NW685202867,WALLET,,MRU,1392,29000,500000,15000000,ACTIVE,true,2022-03-09,2023-03-28T06:56:23.720Z,2022-03-09T10:49:42.282Z,2023-03-28T06:56:23.720Z
6942,6312,NA736958504,AGENT,,MRU,12000,12000,500000,15000000,ACTIVE,true,2022-12-28,2023-04-03T21:40:51.585Z,2022-12-28T01:50:16.345Z,2023-04-03T21:40:51.585Z
6947,6317,NS023496508,SAVINGS,,MRU,21000,21000,500000,15000000,ACTIVE,true,2024-08-08,2024-10-25T15:16:51.350Z,2024-08-08T19:02:08.770Z,2024-10-25T15:16:51.350Z
