id,reference,idempotency_key,transaction_type,transaction_type_label,amount,fee,total_amount,currency,source_account_id,source_account_number,source_user_id,source_user_name,destination_account_id,destination_account_number,destination_user_id,destination_user_name,merchant_id,merchant_code,merchant_name,agency_id,agency_code,agency_name,agent_id,agent_name,status,failure_reason,balance_before,balance_after,node_id,processing_node,sequence_number,channel,device_type,ip_address,description,transaction_date,transaction_time,created_at,completed_at
69996,TX20240115592849,ba460676-645c-43fc-897a-8e6185bfb338,TRF,,4400,25,4425,MRU,3261,NC268408298,2971,Oumou Diop,7506,NW574550655,6830,Zeinab Koné,,,,,,,,,SUCCESS,,15350,10925,NDB-NODE-2,NKC-NODE-3,580,MOBILE_APP,ANDROID,10.30.215.29,Transfert de 4 400 MRU vers Zeinab Koné,2024-01-15,17:29:37,2024-01-15T16:29:37.909Z,2024-01-15T16:29:40.606Z
89799,TX20240622498266,09c63916-30e3-44eb-af62-0a6a43282b3a,TRF,,9500,50,9550,MRU,464,NS834509849,422,Boubacar Ly,9257,NW171744883,8402,Hacen Ould Saad,,,,,,,,,SUCCESS,,130950,121400,NDB-NODE-2,NKC-NODE-3,590,MOBILE_APP,ANDROID,10.65.105.91,Transfert de 9 500 MRU vers Hacen Ould Saad,2024-06-22,16:42:53,2024-06-22T14:42:53.683Z,2024-06-22T14:42:54.603Z
86597,TX20240316954320,f578dde8-2284-4886-97c8-25383e5130a0,DEP,,10000,0,10000,MRU,9225,NA029946327,8375,Souleymane Ould Maloum,,,,,,,,98,TYS-003,Agence Tiris Zemmour 3,380,Yacouba Anne,SUCCESS,,22330,32330,NKC-NODE-1,NKC-NODE-1,600,MOBILE_APP,ANDROID,10.4.23.122,Dépôt de 10 000 MRU,2024-03-16,08:37:47,2024-03-16T07:37:47.453Z,2024-03-16T07:37:49.717Z
55199,TX20240124636929,825ee687-9c8e-4588-9344-f0f4b76768eb,TRF,,1100,25,1125,MRU,5517,NW983477354,5016,Nouh Ould Salem,5014,NW140570908,4552,Mohamed Yahya Ould Nagi,,,,,,,,,FAILED,INSUFFICIENT_BALANCE,675,675,NDB-NODE-2,NDB-NODE-2,610,MOBILE_APP,ANDROID,10.46.96.237,Transfert de 1 100 MRU vers Mohamed Yahya Ould Nagi,2024-01-24,18:20:19,2024-01-24T17:20:19.761Z,
9804,TX20240225009578,93947ace-68bf-40aa-b173-a398de24d2e4,DEP,,10000,0,10000,MRU,9683,NS875621438,8792,Zahra Mint Hamoud,,,,,,,,71,TRZ-002,Agence Trarza 2,283,Soumaïla Fall,SUCCESS,,26000,36000,NKC-NODE-3,NKC-NODE-2,620,API,ANDROID,10.117.16.32,Dépôt de 10 000 MRU,2024-02-25,17:20:28,2024-02-25T16:20:28.286Z,2024-02-25T16:20:32.997Z
65180,TX20240425323809,4e454e0a-b61f-4dae-abcc-77382f274972,TRF,,3600,25,3625,MRU,68,NW512380004,67,Pathé Ly,9505,NW432333231,8630,Taleb Ould Bouha,,,,,,,,,FAILED,INSUFFICIENT_BALANCE,2125,2125,NDB-NODE-2,NDB-NODE-2,630,USSD,ANDROID,10.141.231.84,Transfert de 3 600 MRU vers Taleb Ould Bouha,2024-04-25,16:22:43,2024-04-25T14:22:43.076Z,
92526,TX20240327453923,bdffe86f-aa0f-4815-93b1-d9b4ffa669cd,TRF,,2500,25,2525,MRU,10305,NC340916872,9361,Koumba Dramé,4846,NW737248659,4404,Wedadi Tall,,,,,,,,,SUCCESS,,314850,312325,NDB-NODE-1,NKC-NODE-1,640,USSD,ANDROID,10.156.201.144,Transfert de 2 500 MRU vers Wedadi Tall,2024-03-27,20:34:11,2024-03-27T19:34:11.011Z,2024-03-27T19:34:14.039Z
8582,TX20240512416331,e7c8549b-25a3-47ad-82d2-7338cb0186bd,WIT,,500,50,550,MRU,10552,NW307437926,9579,Haby Bah,,,,,,,,73,TRZ-004,Agence Trarza 4,289,Saadbouh Ould Abdallah,SUCCESS,,900,350,NKC-NODE-1,NKC-NODE-1,650,MOBILE_APP,IOS,10.58.205.12,Retrait de 500 MRU,2024-05-12,20:36:13,2024-05-12T18:36:13.175Z,2024-05-12T18:36:14.219Z
34106,TX20240326839308,64bf3b7c-6290-4da5-8009-1cdcddd1f919,WIT,,20000,200,20200,MRU,161,NW165063738,147,Tamba Sall,,,,,,,,75,BRK-001,Agence Brakna 1,296,Malick Koné,FAILED,INSUF_BAL,196900,196900,NKC-NODE-2,NDB-NODE-1,660,MOBILE_APP,ANDROID,10.100.71.235,Retrait de 20 000 MRU,2024-03-26,23:56:01,2024-03-26T22:56:01.607Z,
73235,TX20240222684113,34ebb6cb-8eb8-48fc-92dd-05762f680b52,BIL,,49000,100,49100,MRU,5343,NC041429519,4860,Horma Soumaré,,,,,,,,,,,,,FAILED,INSUFFICIENT_BALANCE,10700,10700,NDB-NODE-2,NKC-NODE-2,670,WEB,ANDROID,10.37.187.129,Paiement facture de 49 000 MRU,2024-02-22,12:22:18,2024-02-22T11:22:18.262Z,
26688,TX20240116778117,a834c63f-959d-4cf8-ad23-fa9771a36530,WIT,,5000,50,5050,MRU,669,NM040052413,612,Fatima Mint Hadrami,,,,,,,,50,NKC-S-008,Agence Nouakchott-Sud 8,200,Kéba Ndiaye,SUCCESS,,11500,6450,NKC-NODE-1,NKC-NODE-2,680,WEB,WEB,10.19.249.76,Retrait de 5 000 MRU,2024-01-16,11:35:27,2024-01-16T10:35:27.326Z,2024-01-16T10:35:29.569Z
19766,TX20241212622666,326dc672-7e75-4fb3-af04-7e0bc5900367,TRF,,1300,25,1325,MRU,1430,NW065889477,1295,Noura Mint Mahmoud,9643,NW918159366,8754,Tekber Mint Sidi,,,,,,,,,FAILED,INSUFFICIENT_BALANCE,1275,-25,NKC-NODE-1,NKC-NODE-1,690,MOBILE_APP,ANDROID,10.71.204.56,Transfert de 1 300 MRU vers Tekber Mint Sidi,2024-12-12,18:04:51,2024-12-12T17:04:51.918Z,
31223,TX20241011443714,dde59630-4f15-45e9-9595-3fd114c600f6,DEP,,100000,0,100000,MRU,8082,NS858553767,7356,Abdel Rahman Dramé,,,,,,,,48,NKC-S-006,Agence Nouakchott-Sud 6,190,Hafsata Yatabaré,SUCCESS,,817925,917925,NDB-NODE-1,NKC-NODE-3,700,MOBILE_APP,IOS,10.104.206.51,Dépôt de 100 000 MRU,2024-10-11,17:31:47,2024-10-11T15:31:47.576Z,2024-10-11T15:31:51.291Z
78323,TX20240107418380,bfee850e-3376-4263-b0db-88a16c77e2d0,DEP,,34000,0,34000,MRU,6059,NW313539087,5510,Aichetou Mbow,,,,,,,,60,NDB-003,Agence Dakhlet Nouadhibou 3,247,Cheikh Sidiya Ould Khalil,SUCCESS,,210100,244100,NKC-NODE-2,NKC-NODE-2,710,USSD,WEB,10.209.240.188,Dépôt de 34 000 MRU,2024-01-07,20:34:09,2024-01-07T19:34:09.410Z,2024-01-07T19:34:12.542Z
58137,TX20240620108659,32727d93-4e84-4ac5-ad2e-f17c3e825a3b,DEP,,5000,0,5000,MRU,2038,NW432157606,1865,Tekber Thiam,,,,,,,,42,NKC-O-023,Agence Nouakchott-Ouest 23,172,Hawa Mint Maloum,SUCCESS,,550300,555300,NDB-NODE-2,NKC-NODE-3,720,MOBILE_APP,ANDROID,10.226.137.168,Dépôt de 5 000 MRU,2024-06-20,17:53:51,2024-06-20T15:53:51.380Z,2024-06-20T15:53:55.823Z
86272,TX20240330935276,68bf5800-d91f-4d3b-b395-fb480977e17c,DEP,,5000,0,5000,MRU,7509,NS548736095,6832,Abdel Aziz Ould Ethmane,,,,,,,,69,NDB-012,Agence Dakhlet Nouadhibou 12,273,Oumou Sy,SUCCESS,,644550,649550,NKC-NODE-3,NDB-NODE-2,730,MOBILE_APP,ANDROID,10.2.121.50,Dépôt de 5 000 MRU,2024-03-30,09:04:50,2024-03-30T08:04:50.948Z,2024-03-30T08:04:55.796Z
69019,TX20240921020555,f319f5e4-7996-4b7a-be4f-470c0b79bcda,PAY,,2000,30,2030,MRU,552,NW857409984,508,Naima Koita,,,,,447,MRC369030,undefined Teyarett Assaba,,,,,,FAILED,WRONG_PIN,402000,402000,NKC-NODE-3,NKC-NODE-3,740,MOBILE_APP,WEB,10.119.124.139,Paiement de 2 000 MRU chez undefined Teyarett Assaba,2024-09-21,18:26:07,2024-09-21T16:26:07.415Z,
29316,TX20240602563691,9a825ee6-879c-48e5-8853-44f0f4b76768,DEP,,1000,0,1000,MRU,8411,NA488837480,7645,Abdellahi Ould Sidi,,,,,,,,35,NKC-O-016,Agence Nouakchott-Ouest 16,144,Jiddou Ould Khatri,SUCCESS,,3650,4650,NKC-NODE-1,NKC-NODE-3,750,WEB,ANDROID,10.239.177.47,Dépôt de 1 000 MRU,2024-06-02,07:50:20,2024-06-02T05:50:20.329Z,2024-06-02T05:50:25.023Z
6933,TX20240402375629,1a93791e-3ad4-4c40-bf1b-53413735bafd,DEP,,35000,0,35000,MRU,5433,NW218023777,4943,Aminata Sène,,,,,,,,41,NKC-O-022,Agence Nouakchott-Ouest 22,168,Sira Diop,SUCCESS,,17000,52000,NDB-NODE-1,NDB-NODE-1,760,MOBILE_APP,ANDROID,10.219.195.63,Dépôt de 35 000 MRU,2024-04-02,12:01:07,2024-04-02T10:01:07.147Z,2024-04-02T10:01:09.745Z
78328,TX20240723275269,65202fb3-e54b-4df5-a82e-04216c5f561b,REV,,26000,0,26000,MRU,1115,NW780415684,1010,Taleb Soumaré,,,,,,,,,,,,,FAILED,INSUFFICIENT_BALANCE,6050,6050,NDB-NODE-1,NDB-NODE-1,770,USSD,API,10.201.33.106,Transaction de 26 000 MRU,2024-07-23,16:46:10,2024-07-23T14:46:10.190Z,
73817,TX20240424942680,39a55427-f915-4e0a-b104-0b4a437fe3eb,WIT,,800,50,850,MRU,1851,NM032974362,1688,Fallou Wane,,,,,,,,88,HCH-002,Agence Hodh Ech Chargui 2,346,Yacoub Dramé,FAILED,INSUFFICIENT_BALANCE,833,833,NKC-NODE-1,NKC-NODE-1,780,MOBILE_APP,ANDROID,10.61.96.132,Retrait de 800 MRU,2024-04-24,15:22:04,2024-04-24T13:22:04.111Z,
37119,TX20240530869978,114c600f-66c3-44b2-88be-4f9a0b623c60,TRF,,3200,25,3225,MRU,1246,NS374205827,1129,Jemila Mint Khalil,9676,NM640957266,8786,Saad Diallo,,,,,,,,,SUCCESS,,23575,20350,NKC-NODE-1,NKC-NODE-1,790,MOBILE_APP,ANDROID,10.66.96.155,Transfert de 3 200 MRU vers Saad Diallo,2024-05-30,09:00:18,2024-05-30T07:00:18.995Z,2024-05-30T07:00:20.264Z
48954,TX20240815553490,ef3793f6-949a-4efb-90c0-535b9510ab88,DEP,,5000,0,5000,MRU,3929,NW962573200,3583,Nouhoum Yatabaré,,,,,,,,49,NKC-S-007,Agence Nouakchott-Sud 7,197,Mountaga Bâ,SUCCESS,,1997000,2002000,NDB-NODE-2,NKC-NODE-2,800,MOBILE_APP,WEB,10.245.5.83,Dépôt de 5 000 MRU,2024-08-15,09:33:21,2024-08-15T07:33:21.543Z,2024-08-15T07:33:24.861Z
8071,TX20241221861963,acf568fc-53bd-4d3f-a468-7018e5ef3536,TRF,,4000,25,4025,MRU,3102,NS272549629,2827,Cheikhna Dramé,8,NW524187088,8,Cheibany Ould El Mokhtar,,,,,,,,,SUCCESS,,47100,43075,NKC-NODE-2,NDB-NODE-2,810,MOBILE_APP,API,10.238.238.96,Transfert de 4 000 MRU vers Cheibany Ould El Mokhtar,2024-12-21,10:35:35,2024-12-21T09:35:35.459Z,2024-12-21T09:35:38.711Z
95687,TX20240224499186,d57b581b-5b95-4f4d-b1f2-bc4e242760d6,PAY,,14000,210,14210,MRU,7232,NW002490069,6581,Abdel Aziz Ould Hamadi,,,,,194,MRC545498,undefined Plus Nouakchott-Nord,,,,,,FAILED,INSUFFICIENT_BALANCE,1868,1868,NDB-NODE-1,NKC-NODE-2,820,MOBILE_APP,ANDROID,10.175.97.123,Paiement de 14 000 MRU chez undefined Plus Nouakchott-Nord,2024-02-24,21:23:09,2024-02-24T20:23:09.058Z,
25779,TX20240312822430,b4afcc2f-2a5b-4733-9961-12add1fa6d00,DEP,,39000,0,39000,MRU,8079,NW752076030,7355,Yahya Ould Nagi,,,,,,,,18,NKC-N-018,Agence Nouakchott-Nord 18,79,Moctar Ly,SUCCESS,,82500,121500,NKC-NODE-1,NDB-NODE-2,830,MOBILE_APP,ANDROID,10.76.234.240,Dépôt de 39 000 MRU,2024-03-12,10:32:25,2024-03-12T09:32:25.231Z,2024-03-12T09:32:28.327Z
65939,TX20241022896338,9a2546b2-d64f-488a-8c7a-ff49de674ee5,DEP,,100000,0,100000,MRU,4487,NW333572536,4084,Boubacar Ndour,,,,,,,,8,NKC-N-008,Agence Nouakchott-Nord 8,34,Abeih Ould Nenni,SUCCESS,,378400,478400,NKC-NODE-2,NKC-NODE-1,840,AGENCY,ANDROID,10.75.194.148,Dépôt de 100 000 MRU,2024-10-22,10:57:26,2024-10-22T08:57:26.112Z,2024-10-22T08:57:30.136Z
79017,TX20240213724348,aa33d50b-d85b-4b2d-bb2c-d5cad44c6d62,PAY,,600,9,609,MRU,3794,NW660799801,3468,Demba Thiam,,,,,340,MRC481240,undefined El Wafa Tiris Zemmour,,,,,,SUCCESS,,687,78,NDB-NODE-1,NKC-NODE-3,850,USSD,IOS,10.67.162.122,Paiement de 600 MRU chez undefined El Wafa Tiris Zemmour,2024-02-13,11:02:07,2024-02-13T10:02:07.648Z,2024-02-13T10:02:10.703Z
95691,TX20241031057502,1f49617a-3ec8-4ca9-acbf-6aa487f49e50,TRF,,5000,25,5025,MRU,9191,NM674737453,8348,Abdallah Ould Dah,10952,NW875240326,9940,Fodé Touré,,,,,,,,,FAILED,INSUFFICIENT_BALANCE,2725,2725,NKC-NODE-2,NKC-NODE-2,860,MOBILE_APP,WEB,10.54.11.56,Transfert de 5 000 MRU vers Fodé Touré,2024-10-31,17:57:31,2024-10-31T16:57:31.657Z,
36145,TX20240107935626,b1e71d79-1caa-413c-8f09-ffa071503553,TRF,,8300,50,8350,MRU,4521,NS620154619,4116,Adama Dia,5215,NW643542811,4740,Daba Ndour,,,,,,,,,SUCCESS,,188450,180100,NKC-NODE-3,NDB-NODE-2,870,MOBILE_APP,ANDROID,10.54.196.185,Transfert de 8 300 MRU vers Daba Ndour,2024-01-07,12:01:16,2024-01-07T11:01:16.634Z,2024-01-07T11:01:21.037Z
65394,TX20240303102645,66b632fa-e13a-4ce3-8da2-64c5fe0b849a,TRF,,6900,50,6950,MRU,4332,NW725174546,3948,Ibrahima Bathily,10560,NS551321506,9586,Hamadi Dia,,,,,,,,,SUCCESS,,156138,149188,NKC-NODE-3,NDB-NODE-1,880,AGENCY,USSD,10.59.37.142,Transfert de 6 900 MRU vers Hamadi Dia,2024-03-03,16:12:53,2024-03-03T15:12:53.787Z,2024-03-03T15:12:55.503Z
89454,TX20240320017147,f66c34b2-48be-44f9-a0b6-23c60469229d,TRF,,8300,50,8350,MRU,3972,NW909007013,3622,Anta Dia,6429,NW173220485,5844,Hawa Kane,,,,,,,,,FAILED,INSUFFICIENT_BALANCE,1500,1500,NKC-NODE-3,NKC-NODE-2,890,MOBILE_APP,ANDROID,10.192.34.151,Transfert de 8 300 MRU vers Hawa Kane,2024-03-20,02:18:59,2024-03-20T01:18:59.113Z,
62982,TX20240107117650,92a20ed9-f59e-4b58-8552-f13c22b47f48,TRF,,8000,50,8050,MRU,6411,NW392895579,5827,El Hacen Thiaw,2645,NW578176528,2420,Mounina Mint El Ghassem,,,,,,,,,FAILED,INSUFFICIENT_BALANCE,160,160,NKC-NODE-2,NKC-NODE-3,900,MOBILE_APP,ANDROID,10.95.87.123,Transfert de 8 000 MRU vers Mounina Mint El Ghassem,2024-01-07,10:46:31,2024-01-07T09:46:31.330Z,
22627,TX20240327787639,633f7eb2-43b3-4161-966b-632fae13ace3,SAL,,127000,635,127635,MRU,5643,NA994383454,5134,Cheikh Ould Limam,,,,,,,,,,,,,SUCCESS,,300800,427800,NDB-NODE-1,NKC-NODE-1,910,USSD,USSD,10.204.215.161,Virement salaire de 127 000 MRU,2024-03-27,14:45:32,2024-03-27T13:45:32.487Z,2024-03-27T13:45:34.736Z
55045,TX20240517209830,4f28e0f4-b029-4fb2-8a8a-a0f0d15a7d9f,BIL,,18000,100,18100,MRU,6439,NW679846048,5853,Abdel Rahman Sy,,,,,,,,,,,,,FAILED,INSUFFICIENT_BALANCE,805,805,NKC-NODE-2,NDB-NODE-1,920,AGENCY,ANDROID,10.30.98.43,Paiement facture de 18 000 MRU,2024-05-17,09:36:34,2024-05-17T07:36:34.936Z,
103,TX20240811854707,b5000e29-7cf3-485f-b22a-df8946caa069,DEP,,53000,0,53000,MRU,9231,NS864405632,8379,Ahmed Koita,,,,,,,,3,NKC-N-003,Agence Nouakchott-Nord 3,13,Toumani Gaye,SUCCESS,,1669000,1722000,NKC-NODE-2,NKC-NODE-3,930,AGENCY,ANDROID,10.48.238.58,Dépôt de 53 000 MRU,2024-08-11,12:13:07,2024-08-11T10:13:07.724Z,2024-08-11T10:13:10.859Z
21597,TX20240410708645,e5dff4d9-bdf5-4efc-9579-55e20674e4ae,PAY,,5400,81,5481,MRU,1689,NM293402910,1539,Vall Bathily,,,,,157,MRC031403,undefined El Khair Trarza,,,,,,SUCCESS,,7688,2207,NDB-NODE-1,NDB-NODE-2,940,MOBILE_APP,ANDROID,10.225.0.174,Paiement de 5 400 MRU chez undefined El Khair Trarza,2024-04-10,09:20:35,2024-04-10T07:20:35.024Z,2024-04-10T07:20:39.795Z
68097,TX20241106609975,088a6202-c10b-4b52-8f41-a66594b295f5,DEP,,5000,0,5000,MRU,7122,NW280287772,6479,Mbarka Mint Maloum,,,,,,,,100,TYS-005,Agence Tiris Zemmour 5,391,Assa Camara,SUCCESS,,79300,84300,NKC-NODE-2,NKC-NODE-1,950,MOBILE_APP,ANDROID,10.244.239.37,Dépôt de 5 000 MRU,2024-11-06,16:38:00,2024-11-06T15:38:00.186Z,2024-11-06T15:38:03.100Z
45493,TX20240812777940,d0887c4a-5ed3-4817-8aeb-282028c55ff0,DEP,,10000,0,10000,MRU,269,NM968712687,252,Souleymane Touré,,,,,,,,91,ADR-001,Agence Adrar 1,357,Vadel Ould Abdel Kader,SUCCESS,,1110250,1120250,NDB-NODE-2,NKC-NODE-1,960,MOBILE_APP,ANDROID,10.248.119.88,Dépôt de 10 000 MRU,2024-08-12,12:02:45,2024-08-12T10:02:45.936Z,2024-08-12T10:02:50.604Z
27876,TX20240916187833,1410fdc5-5aa6-4664-b08d-38fbfe04edeb,PAY,,186000,2790,188790,MRU,2506,NW942962676,2298,Khadijetou Mint Tourad,,,,,279,MRC188664,undefined El Khair Nouakchott-Ouest,,,,,,FAILED,INSUFFICIENT_BALANCE,9790,9790,NKC-NODE-3,NKC-NODE-2,970,MOBILE_APP,ANDROID,10.0.100.140,Paiement de 186 000 MRU chez undefined El Khair Nouakchott-Ouest,2024-09-16,09:53:14,2024-09-16T07:53:14.221Z,
44415,TX20240402241267,3c0efaf4-5682-4f10-93df-b57e65785c1b,TRF,,5200,50,5250,MRU,1720,NS726445794,1568,Oumar Thiam,9830,NS378404855,8919,El Hadji Niang,,,,,,,,,FAILED,INSUFFICIENT_BALANCE,4250,4250,NKC-NODE-2,NKC-NODE-3,980,WEB,ANDROID,10.252.60.129,Transfert de 5 200 MRU vers El Hadji Niang,2024-04-02,14:50:08,2024-04-02T12:50:08.991Z,
28155,TX20240903968062,6b819dea-4227-45d9-adea-fb0ddc581d84,TRF,,3300,25,3325,MRU,4120,NW795629501,3753,Moussa Diallo,1630,NS642524123,1480,Fatima Mint Habiboullah,,,,,,,,,FAILED,INSUFFICIENT_BALANCE,675,675,NDB-NODE-1,NDB-NODE-1,990,MOBILE_APP,ANDROID,10.20.107.139,Transfert de 3 300 MRU vers Fatima Mint Habiboullah,2024-09-03,10:40:12,2024-09-03T08:40:12.339Z,
38723,TX20241119759273,eed5a438-269d-449d-a990-26accb50f2c3,WIT,,500,50,550,MRU,5457,NW905100554,4966,Hamoud Ould Mohamed,,,,,,,,48,NKC-S-006,Agence Nouakchott-Sud 6,191,Mokhtar Sarr,SUCCESS,,700,150,NKC-NODE-1,NKC-NODE-1,1000,MOBILE_APP,WEB,10.184.212.229,Retrait de 500 MRU,2024-11-19,11:18:51,2024-11-19T10:18:51.574Z,2024-11-19T10:18:55.564Z
41379,TX20241114141864,f2749728-e574-4a5c-b042-731b5fa86445,REV,,40000,0,40000,MRU,8955,NM781091452,8129,Soueidatt Ould Saad,,,,,,,,,,,,,FAILED,INSUFFICIENT_BALANCE,2000,2000,NKC-NODE-3,NKC-NODE-3,1010,MOBILE_APP,ANDROID,10.171.60.50,Transaction de 40 000 MRU,2024-11-14,16:54:40,2024-11-14T15:54:40.744Z,
21162,TX20240105850251,d1f91964-e237-4e1d-8dcf-fdef06e5b168,TRF,,4100,25,4125,MRU,489,NS902892828,447,Gaoussou Dramé,1369,NA161916732,1240,Ahmed Kanouté,,,,,,,,,SUCCESS,,26750,22625,NDB-NODE-1,NDB-NODE-2,1020,AGENCY,ANDROID,10.99.169.227,Transfert de 4 100 MRU vers Ahmed Kanouté,2024-01-05,18:39:19,2024-01-05T17:39:19.028Z,2024-01-05T17:39:23.696Z
26853,TX20240318304436,1d85ad4e-7fe2-461d-95c7-157f39f99a82,PAY,,6200,93,6293,MRU,7505,NW451482773,6829,Aissata Camara,,,,,260,MRC428147,undefined Ksar Dakhlet Nouadhibou,,,,,,SUCCESS,,14758,8465,NKC-NODE-2,NDB-NODE-2,1030,USSD,USSD,10.84.239.231,Paiement de 6 200 MRU chez undefined Ksar Dakhlet Nouadhibou,2024-03-18,20:43:58,2024-03-18T19:43:58.200Z,2024-03-18T19:44:01.089Z
58671,TX20240422917256,1f029fcf-9203-4113-93fb-2de3113bf18d,PAY,,1200,18,1218,MRU,322,NM322059989,294,Ndèye Sall,,,,,466,MRC077836,undefined El Wafa Nouakchott-Sud,,,,,,SUCCESS,,8474,7256,NKC-NODE-1,NDB-NODE-2,1040,MOBILE_APP,WEB,10.65.8.77,Paiement de 1 200 MRU chez undefined El Wafa Nouakchott-Sud,2024-04-22,19:22:42,2024-04-22T17:22:42.542Z,2024-04-22T17:22:44.966Z
99173,TX20240928254191,8a0320b0-0cb8-4c9b-bf72-2ee37dde5963,DEP,,13000,0,13000,MRU,7920,NW541948855,7204,Bilal Sène,,,,,,,,47,NKC-S-005,Agence Nouakchott-Sud 5,187,Abdel Kader Cissé,SUCCESS,,71102,84102,NKC-NODE-1,NKC-NODE-2,1050,MOBILE_APP,USSD,10.2.79.253,Dépôt de 13 000 MRU,2024-09-28,15:50:52,2024-09-28T13:50:52.290Z,2024-09-28T13:50:54.403Z
93146,TX20240904324166,5aed39a0-ed8c-42cc-80b9-dd4bd17797dc,TRF,,6900,50,6950,MRU,269,NM968712687,252,Souleymane Touré,3918,NM973117351,3575,Cheibany Dieng,,,,,,,,,SUCCESS,,2428850,2421900,NKC-NODE-3,NKC-NODE-3,1060,MOBILE_APP,ANDROID,10.51.245.203,Transfert de 6 900 MRU vers Cheibany Dieng,2024-09-04,19:56:44,2024-09-04T17:56:44.070Z,2024-09-04T17:56:44.677Z
13373,TX20240303820802,01ed3787-1fc6-4920-be4b-f1d2bd5588d9,TRF,,9700,50,9750,MRU,7704,NW697672069,7007,Kelthoum Wane,4397,NS493658066,4000,Cheikh Ould Habiboullah,,,,,,,,,FAILED,INSUFFICIENT_BALANCE,9500,9500,NKC-NODE-3,NDB-NODE-1,1070,MOBILE_APP,ANDROID,10.68.200.205,Transfert de 9 700 MRU vers Cheikh Ould Habiboullah,2024-03-03,10:06:35,2024-03-03T09:06:35.347Z,
7236,TX20240811849640,5588d94c-c937-4e29-9518-2e163c51e424,TRF,,7200,50,7250,MRU,2991,NW377755671,2729,Tamba Diarra,945,NA341909527,861,Cheikh Sène,,,,,,,,,FAILED,INSUFFICIENT_BALANCE,4300,4300,NDB-NODE-2,NKC-NODE-3,1080,MOBILE_APP,USSD,10.112.114.102,Transfert de 7 200 MRU vers Cheikh Sène,2024-08-11,08:03:58,2024-08-11T06:03:58.933Z,
16640,TX20240611545136,12ea45f1-228c-4285-8c5d-d5f2363be143,DEP,,49000,0,49000,MRU,583,NS072148323,533,Salka Mint Tourad,,,,,,,,2,NKC-N-002,Agence Nouakchott-Nord 2,9,Naima Mint Abdel Kader,SUCCESS,,516000,565000,NKC-NODE-3,NKC-NODE-3,1090,WEB,ANDROID,10.37.22.31,Dépôt de 49 000 MRU,2024-06-11,17:22:40,2024-06-11T15:22:40.231Z,2024-06-11T15:22:42.635Z
49383,TX20241202559595,6ae7eb7f-7706-4e43-b3e7-5ae422c3c858,TRF,,5900,50,5950,MRU,8768,NA672190547,7957,Rokhaya Thiam,9095,NS015795469,8262,Boubacar Ould Wedadi,,,,,,,,,FAILED,INSUFFICIENT_BALANCE,1800,1800,NKC-NODE-2,NKC-NODE-1,1100,WEB,ANDROID,10.44.106.86,Transfert de 5 900 MRU vers Boubacar Ould Wedadi,2024-12-02,08:49:30,2024-12-02T07:49:30.817Z,
26737,TX20241127854689,2baa0740-6069-4b92-b833-e2e0ce866a0d,PAY,,18000,270,18270,MRU,9409,NW618381500,8541,Fatima Mint Horma,,,,,499,MRC508832,undefined de Nouakchott Nouakchott-Nord,,,,,,FAILED,INSUFFICIENT_BALANCE,11460,11460,NKC-NODE-1,NKC-NODE-2,1110,MOBILE_APP,USSD,10.209.97.211,Paiement de 18 000 MRU chez undefined de Nouakchott Nouakchott-Nord,2024-11-27,12:51:28,2024-11-27T11:51:28.348Z,
68257,TX20241010738742,d780f319-f5e4-4799-ab7a-7e4f470c0b79,TRF,,11000,50,11050,MRU,4604,NW369159698,4193,Leila Mint Abeih,1,NW898116708,1,Bakary Thiam,,,,,,,,,FAILED,WRONG_PIN,788000,788000,NKC-NODE-3,NDB-NODE-2,1120,MOBILE_APP,ANDROID,10.183.194.217,Transfert de 11 000 MRU vers Bakary Thiam,2024-10-10,17:50:26,2024-10-10T15:50:26.129Z,
54002,TX20241028915717,c34c4d7c-9d48-4031-ac7d-57f314633816,DEP,,21000,0,21000,MRU,5800,NM257022142,5278,Demba Bah,,,,,,,,93,ADR-003,Agence Adrar 3,363,Aicha Mint Zein,SUCCESS,,118590,139590,NKC-NODE-3,NKC-NODE-1,1130,MOBILE_APP,API,10.21.244.239,Dépôt de 21 000 MRU,2024-10-28,22:46:24,2024-10-28T21:46:24.443Z,2024-10-28T21:46:27.050Z
85813,TX20240517332249,461e6425-632e-4b3f-8a15-b32551a38c28,TRF,,2400,25,2425,MRU,445,NS179009437,406,Kiné Ndiaye,7224,NS568073153,6574,Ely Ould Hamadi,,,,,,,,,FAILED,INSUFFICIENT_BALANCE,325,325,NKC-NODE-2,NDB-NODE-1,1140,MOBILE_APP,WEB,10.64.27.55,Transfert de 2 400 MRU vers Ely Ould Hamadi,2024-05-17,11:34:22,2024-05-17T09:34:22.066Z,
95731,TX20241009081754,fdaeabcc-7738-42f2-b497-28e574a5c304,DEP,,2000,0,2000,MRU,10913,NS046615719,9906,Naima Soumaré,,,,,,,,33,NKC-O-014,Agence Nouakchott-Ouest 14,134,Aichetou Soumaré,SUCCESS,,30900,32900,NDB-NODE-2,NKC-NODE-3,1150,AGENCY,IOS,10.43.121.56,Dépôt de 2 000 MRU,2024-10-09,16:51:14,2024-10-09T14:51:14.752Z,2024-10-09T14:51:18.353Z
